PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_1,HomePlanet_2
16,False,3564,0,-0.12484091486485083,False,1.6139610206920652,-0.2045712007510001,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3060,False,False,True
17,False,3696,0,-0.33403748485524115,False,-0.33310465947702855,-0.2804000458308702,-0.2835786325139853,-0.2706259042558427,0.2986948015905718,1548,False,False,False
18,True,3844,2,1.130338505077491,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,465,True,False,True
19,False,4558,2,-2.0076100447783634,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5172,True,False,False
20,False,3988,0,-1.0313593848232088,False,0.2906831011992285,-0.2810267305009518,-0.2819063155538199,-0.2706259042558427,0.33572984045579807,6244,False,False,False
21,True,1407,2,-1.9378778547815667,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,364,False,False,False
22,True,1407,0,1.409267265064678,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3371,False,False,False
23,True,1407,0,0.014623465128742697,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5676,False,False,False
24,False,1407,2,-1.3102881448103958,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1343,True,False,False
25,True,1407,1,-1.9378778547815667,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5239,False,False,False
26,False,1407,2,-1.5194847148007862,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7606,False,False,False
27,False,1034,2,-0.5432340548456314,False,1.1506623440732917,-0.27977336116078866,-0.1681887622625755,-0.2706259042558427,-0.26300328786535954,414,False,False,True
28,True,750,2,2.3157857350230358,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6208,True,True,False
29,False,3989,2,-0.961627194826412,False,-0.33310465947702855,-0.14002267973259824,-0.2835786325139853,0.6160928298605014,-0.26300328786535954,4561,False,False,False
30,False,598,0,0.3632844151127265,False,-0.2997956042952867,3.5248292709044304,-0.2835786325139853,1.007030949110192,0.026222729939264455,664,False,True,False
31,False,4268,2,0.9908741250838974,False,1.370199298680227,-0.2810267305009518,-0.05614352593149648,-0.22797810942860372,-0.26300328786535954,1627,False,False,True
32,False,5660,2,0.22382003511913298,False,-0.33310465947702855,0.2516552390683838,-0.14812095874059122,0.11764672781714562,0.13644605989529493,3355,False,False,False
33,False,4406,2,1.2698028850710845,False,-0.009098395436448421,-0.2810267305009518,2.076060598279336,-0.2706259042558427,0.8207124922623321,1900,True,False,True
34,False,4406,2,-1.8681456647847698,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1780,True,False,True
35,False,4406,2,-0.6129662448424282,False,-0.33310465947702855,-0.2810267305009518,2.6429760477753925,0.6089848640559615,-0.26300328786535954,2367,True,False,True
36,True,1036,0,-0.05510872486805407,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8451,True,True,False
37,False,1035,0,-0.4037696748520379,False,0.8539089433632278,0.32309729145768284,-0.2835786325139853,0.5743335307588299,-0.26300328786535954,5147,False,False,True
38,False,4269,0,-0.961627194826412,False,-0.33310465947702855,0.027302127179181256,-0.20330741842604805,-0.25285598974449314,0.09059315463358625,5336,False,False,False
39,False,2188,0,-0.6129662448424282,False,0.5056779119177444,-0.15882321983504538,-0.2835786325139853,2.0447939565730078,-0.26300328786535954,5046,False,False,False
40,True,4560,0,0.08435565512553946,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4456,False,False,False
41,True,5362,2,-0.8221628148328185,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5311,True,False,False
42,False,461,2,1.130338505077491,False,-0.33310465947702855,-0.1782504446075741,-0.20832436930654413,1.9603868626440972,0.49092428903388896,586,False,True,False
43,True,5513,2,1.8276604050454586,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4396,False,False,False
44,True,5513,0,-1.7286812847911763,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4630,True,False,False
45,True,5513,1,-0.5432340548456314,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1567,True,False,False
46,False,2187,2,-0.5432340548456314,False,1.1355218644452272,-0.2810267305009518,0.017438420315779312,-0.2706259042558427,-0.20656894292787192,8443,False,False,True
47,True,2187,2,-0.682698434839225,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5389,True,False,True
48,False,1408,0,0.4330166051095233,False,0.8629932311400664,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7173,False,False,False
49,False,1557,2,1.8973925950422554,False,-0.33310465947702855,-0.2108380474518158,-0.2835786325139853,0.9546097013017109,-0.15101638463003256,8061,False,False,False
50,False,5955,2,-0.12484091486485083,False,-0.32704846762580275,-0.2810267305009518,-0.28023399859365455,3.890199578576662,-0.26300328786535954,2589,False,False,False
51,False,2330,2,-0.26430529485844434,False,-0.33310465947702855,-0.2810267305009518,2.95737163628648,-0.2706259042558427,-0.26212150122571126,2733,True,False,False
52,False,2,2,-1.8681456647847698,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6054,True,True,False
53,True,2,2,0.6422131750999136,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4041,True,True,False
54,False,2,2,-0.12484091486485083,False,0.08931472214597078,0.0981174948983988,5.358818791083935,-0.016516126743543712,-0.26035792794641477,8456,True,True,False
55,True,6108,1,0.5027487951063201,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8134,False,False,False
56,False,2482,2,-0.47350186484883466,False,-0.26497250115073834,0.40581966790845025,-0.03607572240951217,0.9528327098505759,-0.26212150122571126,7040,False,False,False
57,False,2628,2,2.3157857350230358,False,-0.33310465947702855,0.08997059418733838,-0.2835786325139853,-0.2555214769211956,-0.24095862187415343,7298,False,False,False
58,True,2763,2,-0.961627194826412,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,414,True,False,True
59,True,1697,2,0.29355222511592977,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1870,True,False,False
60,False,5954,2,2.3157857350230358,False,-0.3315906115142221,-0.18514397597847138,0.04586780863859041,-0.2706259042558427,0.14261856637283263,2272,False,False,False
61,True,4562,1,-2.0076100447783634,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5981,True,False,False
62,False,4562,2,-0.7524306248360217,False,-0.3315906115142221,-0.1193420856199064,0.4622747317197648,-0.2706259042558427,-0.26300328786535954,1602,True,False,False
63,False,2905,0,-0.5432340548456314,False,2.613232676144322,-0.2578393977079336,-0.2835786325139853,-0.2706259042558427,-0.24184040851380167,7991,False,False,False
64,False,1845,2,-0.12484091486485083,False,0.8675353750284858,-0.2810267305009518,-0.28023399859365455,-0.04583648568727052,-0.26300328786535954,1793,False,False,True
65,False,3044,2,0.9211419350871006,False,1.009855883532292,-0.2810267305009518,-0.26852777987249704,-0.26529492990243786,-0.26300328786535954,414,True,False,False
66,False,2627,2,-0.682698434839225,False,-0.045435546543803204,-0.2810267305009518,-0.27521704771315847,-0.2697374085302752,0.3771738125192655,5507,False,False,False
67,False,2762,2,-0.8221628148328185,False,-0.30887989207212535,1.07574558022565,-0.2835786325139853,-0.2706259042558427,-0.21715038260365085,5916,False,False,False
68,False,3190,2,-1.0313593848232088,False,-0.33310465947702855,-0.2804000458308702,-0.2835786325139853,-0.2706259042558427,0.6743359100807237,7647,False,False,False
69,False,1303,1,0.5724809851031168,False,-0.2634584531879319,-0.22901190288418136,0.9505912840880496,-0.2706259042558427,-0.2524218481895806,3463,False,False,True
70,False,903,2,0.9211419350871006,False,-0.3315906115142221,4.981244444174002,-0.2835786325139853,-0.2706259042558427,0.18318075179665186,202,True,True,False
71,False,3331,2,-0.12484091486485083,False,-0.11053960894448052,-0.2810267305009518,1.41884003293435,-0.2706259042558427,-0.26300328786535954,1895,True,False,True
72,False,2904,2,-0.05510872486805407,False,-0.3119079879977383,-0.2810267305009518,1.8820718309001545,-0.2706259042558427,-0.26300328786535954,6324,True,False,True
73,False,950,2,0.6422131750999136,False,-0.33310465947702855,3.3788117427754245,-0.2835786325139853,0.014581223651318056,8.249764931298786,7200,False,True,False
74,True,4992,2,-1.1010915748200056,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2200,False,False,False
75,False,3043,2,0.9211419350871006,False,10.879934553067534,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7829,False,False,True
76,True,3043,2,-1.8681456647847698,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2500,True,False,True
77,False,3043,2,-1.4497525248039893,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,414,True,False,True
78,False,5139,2,-0.33403748485524115,False,0.7085603389338085,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.24801291499133937,1935,True,False,False
79,True,962,2,0.7816775550935071,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3156,True,True,False
80,False,3189,2,0.9908741250838974,False,-0.013640539324867768,-0.2810267305009518,-0.2835786325139853,0.29623436865620895,0.18935325827418956,4399,False,False,False
81,True,1988,1,1.130338505077491,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7320,True,False,True
82,True,5281,2,0.4330166051095233,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3842,True,False,False
83,True,5303,2,-0.19457310486164758,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2161,True,False,False
84,False,3426,2,-0.12484091486485083,False,-0.3315906115142221,0.15577248454590337,-0.23173680674885916,-0.10358870784915666,-0.26300328786535954,7748,False,False,False
85,False,6402,2,-0.682698434839225,False,-0.33310465947702855,-0.2810267305009518,0.8368737307968052,-0.2697374085302752,-0.23302254211731924,3487,False,False,False
86,True,6402,2,-2.0076100447783634,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7232,True,False,False
87,True,6402,2,-1.7984134747879732,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7743,True,False,False
88,False,24,2,1.7579282150486617,False,-0.33310465947702855,0.47600835095758626,-0.2835786325139853,-0.2679604170791403,0.2986948015905718,164,False,True,False
89,False,4710,2,-0.19457310486164758,False,-0.33310465947702855,0.2554153470888732,-0.27521704771315847,-0.24219404103768338,-0.26300328786535954,2394,False,False,False
90,False,4710,2,-0.19457310486164758,False,-0.33310465947702855,1.4805838770983448,1.3168286983642632,-0.2706259042558427,-0.1862878502159623,4850,True,False,False
91,False,3407,1,-0.4037696748520379,False,0.13776425695577715,-0.013432376376120872,0.5960600885329935,-0.237751562409846,-0.26300328786535954,295,False,False,False
92,False,4848,2,-1.8681456647847698,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7695,True,False,False
93,True,6156,2,0.15408784512233623,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1261,True,False,True
94,False,3471,2,-0.7524306248360217,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.4668255479651649,-0.18276070365736932,6653,False,False,False
95,False,3485,2,-0.33403748485524115,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.24801291499133937,725,True,False,False
96,True,5331,0,-1.3800203348071927,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6989,True,False,False
97,True,5331,2,-1.5892169047975828,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2975,False,False,False
98,False,3442,2,-0.12484091486485083,False,-0.33310465947702855,-0.2810267305009518,0.6696420347802693,-0.2688489128047078,-0.14748923807143957,1545,False,False,False
99,False,1182,2,-0.5432340548456314,False,2.3058809396946125,-0.27789330715054394,-0.2551492441911742,-0.2706259042558427,-0.26300328786535954,1901,False,False,True
100,True,5348,2,-0.4037696748520379,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5871,False,False,False
101,False,5348,2,0.15408784512233623,False,0.517790295620196,-0.2810267305009518,0.2615966964999217,-0.2706259042558427,-0.26300328786535954,414,False,False,False
102,False,5348,2,-2.0076100447783634,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6068,True,False,False
103,False,6156,2,0.22382003511913298,False,-0.33310465947702855,-0.024086015767507584,-0.2735447307529931,3.2202738014987826,0.4106817048258988,3526,False,True,False
104,False,528,2,0.7816775550935071,False,-0.33310465947702855,-0.07359410470395171,-0.2835786325139853,-0.2706259042558427,1.2245707732212279,185,False,True,False
105,False,528,2,0.9211419350871006,False,3.011427290362418,6.874458832490428,-0.2835786325139853,1.389084111104208,0.12939176677810899,119,True,True,False
106,True,528,2,-0.05510872486805407,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4124,True,True,False
107,True,2121,2,0.014623465128742697,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,191,True,True,False
108,False,151,0,1.3395350750678812,True,-0.33310465947702855,1.3088722774959942,-0.13808705697959905,-0.2555214769211956,-0.25154006154993236,5743,True,True,False
109,False,3470,2,2.4552501150166295,False,-0.33310465947702855,-0.2810267305009518,1.0609642034589633,-0.2706259042558427,-0.26300328786535954,4015,True,False,False
110,False,5364,2,-0.12484091486485083,False,-0.20895272652689972,-0.1826372372981451,0.4338453433969537,-0.05916392157078271,-0.26212150122571126,5406,False,False,False
111,False,3484,2,-0.19457310486164758,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6675,True,False,True
112,False,1314,2,0.29355222511592977,False,-0.3315906115142221,1.112093291090381,-0.2835786325139853,-0.25996395554903295,0.09323851455253099,280,True,True,False
113,False,0,2,0.7119453650967104,False,-0.33310465947702855,1.187922136170251,-0.2835786325139853,-0.21287368209395657,5.819560952428227,960,False,False,False
114,True,0,2,-1.1010915748200056,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4721,True,True,False
115,True,3500,2,-0.33403748485524115,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1010,True,False,True
116,False,5377,2,0.014623465128742697,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.35043260791582515,-0.19775107653138949,7067,False,False,False
117,False,3523,2,-0.7524306248360217,False,-0.24983202152267386,0.09310401753774623,-0.2016351014658827,-0.2706259042558427,-0.26212150122571126,4052,False,False,False
118,True,3524,2,2.66444668500702,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5579,True,False,True
119,False,2141,2,0.4330166051095233,False,0.7282429624502924,-0.2810267305009518,0.21142718769496094,-0.2706259042558427,-0.24095862187415343,5581,False,False,True
120,False,1304,2,2.246053545026239,True,3.229450197006546,-0.071714050693707,-0.26852777987249704,0.01013874502348066,-0.26123971458606304,3561,False,False,True
121,False,2158,2,1.130338505077491,False,2.850938206304934,-0.27726662248046235,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,942,False,False,True
122,True,5396,1,-0.47350186484883466,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6420,True,False,False
123,True,3551,2,-0.682698434839225,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3071,True,False,True
124,False,1330,2,0.5027487951063201,False,3.8123586626870294,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2554,False,False,True
125,False,5315,2,-0.682698434839225,False,-0.33310465947702855,-0.2722531451198098,0.9372127484067267,-0.2706259042558427,-0.26300328786535954,1445,True,False,False
126,False,5410,1,1.2698028850710845,False,-0.18624200708480299,-0.01907253840685501,-0.07286669553315006,-0.24841351111665574,-0.21450502268470611,414,False,False,False
127,True,5330,2,-1.1010915748200056,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2996,True,False,False
128,False,1987,2,0.3632844151127265,False,-0.33310465947702855,-0.2672396677591572,-0.2835786325139853,0.23048568496421548,-0.08047345345817306,5690,False,False,False
129,True,979,0,0.4330166051095233,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1656,True,True,False
130,True,5347,2,-0.33403748485524115,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2918,True,False,False
131,False,3550,2,-0.19457310486164758,False,0.3330764441578091,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.14438213965212912,8018,False,False,False
132,False,3566,2,0.15408784512233623,False,-0.33310465947702855,-0.2810267305009518,-0.12136388737794547,-0.2706259042558427,-0.26300328786535954,6396,False,False,True
133,False,3579,2,-0.6129662448424282,False,-0.33310465947702855,-0.01781916906669187,0.06760792912074008,-0.2706259042558427,-0.26300328786535954,3571,True,False,False
134,False,5432,2,1.8973925950422554,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8010,False,False,False
135,True,5448,2,1.4789994550614747,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6864,True,False,False
136,False,3578,2,0.9211419350871006,False,1.289954756651485,-0.2810267305009518,-0.2668554629123317,-0.2706259042558427,-0.195987503252093,1945,False,False,True
137,True,5467,0,-0.12484091486485083,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1169,True,False,False
138,True,5363,0,0.6422131750999136,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7033,False,False,False
139,False,3594,2,0.8514097450903039,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.2722412024011245,537,False,False,False
140,False,5395,2,-0.47350186484883466,False,5.9032588993227355,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.20921430284681666,3470,False,False,False
141,True,567,2,-0.19457310486164758,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4542,True,True,False
142,True,567,2,-0.8221628148328185,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6933,True,True,False
143,False,5485,2,1.967124785039052,False,-0.2574022613367061,0.7768169925967403,-0.2835786325139853,-0.2706259042558427,-0.1439620915128466,2980,True,False,False
144,True,5485,1,-0.8221628148328185,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3989,False,False,False
145,True,3657,2,0.4330166051095233,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3520,True,False,True
146,True,3632,2,-1.1010915748200056,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5661,True,False,True
147,False,3632,2,-0.12484091486485083,False,1.7335708097537748,-0.2810267305009518,-0.20330741842604805,-0.25107899829335817,-0.14219851823355012,6640,False,False,True
148,True,5409,2,0.15408784512233623,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8122,False,False,False
149,False,1410,2,-0.33403748485524115,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.07426834890542985,0.23696973681519473,5683,False,False,False
150,True,5515,1,-0.682698434839225,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1910,True,False,False
151,True,5419,2,0.22382003511913298,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3696,True,False,False
152,False,1425,2,2.0368569750358487,False,-0.33310465947702855,0.33625766952939584,-0.2835786325139853,-0.26618342562800534,-0.26300328786535954,3885,True,False,False
153,False,3673,0,-0.5432340548456314,False,0.10142710584842238,-0.2810267305009518,-0.25682156115133953,-0.16844889581558264,-0.10869062592691685,2415,False,False,False
154,False,308,2,0.6422131750999136,False,-0.33310465947702855,6.202652866162984,-0.2819063155538199,13.03015510748932,1.5984483084320833,7804,False,True,False
155,False,1345,2,0.6422131750999136,False,4.835855085544189,-0.2810267305009518,-0.014335601927362506,-0.24574802393995332,-0.1580706777472185,8175,False,False,True
156,False,5447,2,-0.682698434839225,False,-0.3315906115142221,-0.14378278775308767,0.8418906816773013,-0.2688489128047078,-0.25330363482922885,2590,True,False,False
157,False,5447,2,-2.0076100447783634,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6515,False,False,False
158,False,5447,2,-1.7984134747879732,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6850,True,False,False
159,False,5466,2,-0.6129662448424282,False,-0.33310465947702855,-0.2810267305009518,-0.2785616816334892,-0.004965682311166485,-0.1818789170177211,5837,False,False,False
160,True,902,2,-0.33403748485524115,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4773,True,True,False
161,False,3646,2,0.5724809851031168,False,-0.30736584410931894,-0.1895307686690424,0.4288283925164576,-0.2706259042558427,-0.058428787466966954,7249,True,False,False
162,False,5484,2,-0.26430529485844434,False,-0.2392336857830287,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.5799847396383616,1437,False,False,False
163,True,5530,2,1.8973925950422554,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1321,True,False,False
164,False,2157,0,1.409267265064678,False,-0.20592463060128682,-0.27914667649070707,0.38702046851232363,-0.09114976769121196,-0.17658819717983162,3816,False,False,False
165,True,5545,0,-1.2405559548135991,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,414,False,False,False
166,True,5498,2,-1.9378778547815667,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7462,True,False,False
167,False,5498,2,-1.4497525248039893,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6667,False,False,False
168,False,5498,2,0.7119453650967104,False,-0.33310465947702855,-0.2810267305009518,-0.2668554629123317,0.5272432573037534,-0.26300328786535954,4972,False,False,False
169,True,3707,2,-1.8681456647847698,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7194,True,False,True
170,False,3707,2,-0.4037696748520379,False,-0.33310465947702855,-0.2810267305009518,-0.2702000968326624,0.6818415135524948,-0.26300328786535954,3133,False,False,True
171,False,3707,2,-2.0076100447783634,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3419,True,False,True
172,False,3728,2,0.7119453650967104,False,0.28159881342238985,-0.2810267305009518,1.1663201719493808,-0.2706259042558427,-0.26300328786535954,934,True,False,True
173,False,1329,1,-0.26430529485844434,False,1.259673797395356,-0.2810267305009518,0.9188172618449078,-0.2706259042558427,-0.25683078138782184,1476,False,False,True
174,False,961,2,0.5027487951063201,False,-0.33310465947702855,0.32811076881833545,-0.2835786325139853,0.4357281975703031,0.24402402993238068,828,False,True,False
175,False,5514,1,1.6184638350550682,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4288,True,False,False
176,True,5558,2,-0.7524306248360217,False,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6550,False,False,False
